Genre,Date,Original,SorM,Director,AvgRating,dir1
 Drama,1985,0,Movie,Pedro Almodóvar,7.2,Pedro Almodóvar
 Drama,1985,0,Movie,Sydney Pollack,7.2,Sydney Pollack
 Drama,1985,0,Movie,Michael Winner,5.9,Michael Winner
 Drama,1986,0,Movie,Rob Reiner,8.1,Rob Reiner
 Drama,1986,0,Movie,John Woo,7.5,John Woo
 Drama,1986,0,Movie,Robert Markowitz,7.2,Robert Markowitz
 Drama,1986,0,Movie,Tony Scott,6.9,Tony Scott
 Drama,1986,0,Movie,Chia-Liang Liu,6.5,Chia-Liang Liu
 Drama,1986,0,Movie,Hiroyuki Nasu,6.2,Hiroyuki Nasu
 Drama,1986,0,Movie,Rajiv Mehra,6.2,Rajiv Mehra
 Drama,1986,0,Movie,Eric Laneuville,6.1,Eric Laneuville
 Drama,1986,0,Movie,Umesh Mehra,5.9,Umesh Mehra
 Drama,1986,0,Movie,Gisaburô Sugii,5.2,Gisaburô Sugii
 Drama,1986,0,Movie,"Naoto Hashimoto, Gisaburô Sugii",4.7,Naoto Hashimoto
 Drama,1987,0,Movie,Brian De Palma,7.9,Brian De Palma
 Drama,1987,0,Movie,David Hugh Jones,7.4,David Hugh Jones
 Drama,1987,0,Movie,Oliver Stone,7.4,Oliver Stone
 Drama,1987,0,Movie,John Woo,7.3,John Woo
 Drama,1987,0,Movie,Ringo Lam,7.199999999999999,Ringo Lam
 Drama,1987,0,Movie,Pedro Almodóvar,7.1,Pedro Almodóvar
 Drama,1987,0,Movie,Luis Valdez,6.9,Luis Valdez
 Drama,1987,0,Movie,John Irvin,6.7,John Irvin
 Drama,1987,0,Movie,J. Lee Thompson,5.5,J. Lee Thompson
 Drama,1987,0,Movie,Prakash Mehra,5.0,Prakash Mehra
 Drama,1987,0,Movie,Christian Le Hémonet,4.6,Christian Le Hémonet
 Drama,1988,0,Movie,Pedro Almodóvar,7.6,Pedro Almodóvar
 Drama,1988,0,Movie,Yoshiyuki Tomino,7.4,Yoshiyuki Tomino
 Drama,1988,0,Movie,Buzz Kulik,6.9,Buzz Kulik
 Drama,1988,0,Movie,Newt Arnold,6.8,Newt Arnold
 Drama,1988,0,Movie,Hiroshi Sugawara,6.5,Hiroshi Sugawara
 Drama,1988,0,Movie,Donald Petrie,6.3,Donald Petrie
 Drama,1988,0,Movie,John G. Avildsen,6.0,John G. Avildsen
 Drama,1988,0,Movie,Spike Lee,6.0,Spike Lee
 Drama,1988,0,Movie,Kenneth Johnson,5.8,Kenneth Johnson
 Drama,1988,0,Movie,Larry Elikann,5.7,Larry Elikann
 Drama,1989,0,Movie,Isao Takahata,8.5,Isao Takahata
 Drama,1989,0,Movie,James Cameron,7.5,James Cameron
 Drama,1989,0,Movie,Herbert Ross,7.3,Herbert Ross
 Drama,1989,0,Movie,Jing Wong,7.3,Jing Wong
 Drama,1989,0,Movie,John Herzfeld,7.3,John Herzfeld
 Drama,1989,0,Movie,"Dan Kuenster, Don Bluth, Gary Goldman",6.8,Dan Kuenster
 Drama,1989,0,Movie,Harold Becker,6.8,Harold Becker
 Drama,1989,0,Movie,Robert Radler,6.5,Robert Radler
 Drama,1989,0,Movie,John Flynn,6.4,John Flynn
 Drama,1989,1,Series,Sidney Lumet,5.8,Sidney Lumet
 Drama,1989,0,Movie,John G. Avildsen,5.3,John G. Avildsen
 Drama,1990,0,Movie,Martin Scorsese,8.7,Martin Scorsese
 Drama,1990,0,Movie,Kevin Costner,8.0,Kevin Costner
 Drama,1990,0,Movie,Edward Zwick,7.8,Edward Zwick
 Drama,1990,1,Movie,John Woo,7.8,John Woo
 Drama,1990,0,Movie,Hayao Miyazaki,7.8,Hayao Miyazaki
 Drama,1990,0,Movie,Mukul Anand,7.7,Mukul Anand
 Drama,1990,0,Movie,Kar-Wai Wong,7.6,Kar-Wai Wong
 Drama,1990,0,Movie,Francis Ford Coppola,7.6,Francis Ford Coppola
 Drama,1990,0,Movie,Pedro Almodóvar,7.0,Pedro Almodóvar
 Drama,1990,0,Movie,Jing Wong,6.9,Jing Wong
 Drama,1990,0,Movie,Simon Wincer,6.9,Simon Wincer
 Drama,1990,0,Series,Indra Kumar,6.7,Indra Kumar
 Drama,1990,0,Movie,Linda Otto,6.3,Linda Otto
 Drama,1990,0,Movie,Parkman Wong,6.2,Parkman Wong
 Drama,1990,0,Movie,Tommy Ga-Shu Leung,6.2,Tommy Ga-Shu Leung
 Drama,1990,0,Movie,Tony Scott,6.1,Tony Scott
 Drama,1990,0,Movie,Walter Hill,5.9,Walter Hill
 Drama,1990,0,Movie,Bruce Malmuth,5.8,Bruce Malmuth
 Drama,1990,0,Movie,Joel Oliansky,5.6,Joel Oliansky
 Drama,1991,0,Movie,Jonathan Demme,8.6,Jonathan Demme
 Drama,1991,0,Movie,Hayao Miyazaki,8.0,Hayao Miyazaki
 Drama,1991,0,Movie,John Singleton,7.8,John Singleton
 Drama,1991,0,Movie,Penny Marshall,7.8,Penny Marshall
 Drama,1991,0,Movie,Richard Michaels,7.4,Richard Michaels
 Drama,1991,0,Series,Toyoo Ashida,7.3,Toyoo Ashida
 Drama,1991,0,Movie,Pedro Almodóvar,7.1,Pedro Almodóvar
 Drama,1991,0,Movie,Howard Zieff,6.9,Howard Zieff
 Drama,1991,0,Series,Howard Zieff,6.9,Howard Zieff
 Drama,1991,0,Movie,Ringo Lam,6.8,Ringo Lam
 Drama,1991,0,Movie,Barry Levinson,6.8,Barry Levinson
 Drama,1991,0,Movie,Maroun Bagdadi,6.8,Maroun Bagdadi
 Drama,1991,0,Movie,Mario Van Peebles,6.7,Mario Van Peebles
 Drama,1991,0,Movie,Ron Howard,6.7,Ron Howard
 Drama,1991,0,Movie,Jing Wong,6.7,Jing Wong
 Drama,1991,0,Movie,Mick Jackson,6.7,Mick Jackson
 Drama,1991,0,Movie,"Katsumune Ishida, Kazuki Ohmori, Koji Hashimoto",6.6,Katsumune Ishida
 Drama,1991,0,Series,Lewis Gilbert,6.4,Lewis Gilbert
 Drama,1991,0,Movie,Nikos Grammatikos,6.2,Nikos Grammatikos
 Drama,1991,0,Movie,Mark DiSalle,6.1,Mark DiSalle
 Drama,1991,0,Movie,Roger Young,5.8,Roger Young
 Drama,1991,0,Movie,George Miller,5.2,George Miller
 Drama,1991,0,Movie,William A. Graham,5.2,William A. Graham
 Drama,1992,0,Movie,Quentin Tarantino,8.3,Quentin Tarantino
 Drama,1992,0,Series,"Setsuo Takase, Yasunori Urata, Shigeto Makino, Yasuhiro Imagawa, Kazuyoshi Katayama",8.0,Setsuo Takase
 Drama,1992,0,Movie,Masayuki Suo,7.2,Masayuki Suo
 Drama,1992,0,Movie,Phil Alden Robinson,7.1,Phil Alden Robinson
 Drama,1992,0,Movie,Gordon Chan,6.9,Gordon Chan
 Drama,1992,0,Movie,Jean-Jacques Annaud,6.9,Jean-Jacques Annaud
 Drama,1992,0,Movie,Johnnie To,6.9,Johnnie To
 Drama,1992,0,Movie,Ron Shelton,6.8,Ron Shelton
 Drama,1992,0,Movie,Rajiv Mehra,6.6,Rajiv Mehra
 Drama,1992,0,Movie,Rowdy Herrington,6.5,Rowdy Herrington
 Drama,1992,0,Movie,Carroll Ballard,6.4,Carroll Ballard
 Drama,1992,0,Movie,Mick Jackson,6.3,Mick Jackson
 Drama,1992,0,Movie,Jing Wong,6.0,Jing Wong
 Drama,1992,0,Movie,Reginald Hudlin,5.5,Reginald Hudlin
 Drama,1992,0,Series,Andrew Chiaramonte,4.2,Andrew Chiaramonte
 Drama,1993,0,Movie,Lucian Pintilie,8.1,Lucian Pintilie
 Drama,1993,0,Movie,Jan Sverák,8.0,Jan Sverák
 Drama,1993,0,Movie,Tony Scott,7.9,Tony Scott
 Drama,1993,0,Movie,Brian De Palma,7.9,Brian De Palma
 Drama,1993,0,Movie,Andrew Davis,7.8,Andrew Davis
 Drama,1993,0,Movie,"Boyd Kirkland, Kevin Altieri, Frank Paur, Eric Radomski, Bruce Timm, Dan Riba",7.8,Boyd Kirkland
 Drama,1993,0,Movie,Joel Schumacher,7.6,Joel Schumacher
 Drama,1993,0,Movie,David Anspaugh,7.5,David Anspaugh
 Drama,1993,0,Movie,"Albert Hughes, Allen Hughes",7.5,Albert Hughes
 Drama,1993,0,Movie,Steven Zaillian,7.4,Steven Zaillian
 Drama,1993,0,Movie,Wolfgang Petersen,7.2,Wolfgang Petersen
 Drama,1993,0,Movie,Rob Cohen,7.0,Rob Cohen
 Drama,1993,0,Movie,Nora Ephron,6.8,Nora Ephron
 Drama,1993,0,Movie,"Kirk Wong, Jackie Chan",6.8,Kirk Wong
 Drama,1993,0,Movie,Alan J. Pakula,6.6,Alan J. Pakula
 Drama,1993,0,Movie,"Kazuki Ohmori, Takao Okawara",6.6,Kazuki Ohmori
 Drama,1993,0,Movie,"Johnny Mak, Patrick Leung, Johnnie To",6.5,Johnny Mak
 Drama,1993,0,Movie,Mahesh Bhatt,6.2,Mahesh Bhatt
 Drama,1993,0,Movie,Simon Wincer,6.0,Simon Wincer
 Drama,1993,0,Movie,Robert Harmon,5.7,Robert Harmon
 Drama,1993,0,Movie,Billy Weber,5.7,Billy Weber
 Drama,1993,0,Movie,Christopher Coppola,4.0,Christopher Coppola
 Drama,1993,0,Movie,Carlo Vanzina,4.0,Carlo Vanzina
 Drama,1994,0,Movie,Steven Spielberg,8.9,Steven Spielberg
 Drama,1994,0,Movie,Quentin Tarantino,8.9,Quentin Tarantino
 Drama,1994,0,Movie,Luc Besson,8.5,Luc Besson
 Drama,1994,0,Movie,Kundan Shah,7.8,Kundan Shah
 Drama,1994,0,Movie,Krzysztof Kieslowski,7.6,Krzysztof Kieslowski
 Drama,1994,0,Movie,Sooraj R. Barjatya,7.5,Sooraj R. Barjatya
 Drama,1994,0,Movie,Patrice Chéreau,7.4,Patrice Chéreau
 Drama,1994,0,Movie,Jan Sverák,7.2,Jan Sverák
 Drama,1994,0,Movie,Phillip Noyce,6.9,Phillip Noyce
 Drama,1994,0,Movie,Joel Schumacher,6.8,Joel Schumacher
 Drama,1994,0,Movie,Tomomi Mochizuki,6.7,Tomomi Mochizuki
 Drama,1994,0,Movie,Lawrence Kasdan,6.7,Lawrence Kasdan
 Drama,1994,0,Movie,Ben Stiller,6.6,Ben Stiller
 Drama,1994,0,Movie,Andrew Bergman,6.4,Andrew Bergman
 Drama,1994,0,Movie,Andrew Fleming,6.3,Andrew Fleming
 Drama,1994,0,Movie,Patrick Read Johnson,6.2,Patrick Read Johnson
 Drama,1994,0,Movie,Luis Llosa,5.6,Luis Llosa
 Drama,1994,0,Movie,Rose Troche,5.6,Rose Troche
 Drama,1994,0,Movie,Colin Nutley,5.4,Colin Nutley
 Drama,1994,0,Movie,Howard Zieff,5.3,Howard Zieff
 Drama,1994,0,Movie,Christopher Cain,4.5,Christopher Cain
 Drama,1994,0,Movie,Umesh Mehra,3.8,Umesh Mehra
 Drama,1995,0,Movie,David Fincher,8.6,David Fincher
 Drama,1995,0,Movie,Mel Gibson,8.3,Mel Gibson
 Drama,1995,0,Movie,Martin Scorsese,8.2,Martin Scorsese
 Drama,1995,0,Movie,Jeffrey Lau,7.7,Jeffrey Lau
 Drama,1995,0,Movie,Ron Howard,7.6,Ron Howard
 Drama,1995,0,Movie,Tom DiCillo,7.5,Tom DiCillo
 Drama,1995,0,Movie,F. Gary Gray,7.3,F. Gary Gray
 Drama,1995,0,Movie,Hiroyuki Yamaga,7.3,Hiroyuki Yamaga
 Drama,1995,0,Movie,Isao Takahata,7.3,Isao Takahata
 Drama,1995,0,Movie,Simon Wells,7.1,Simon Wells
 Drama,1995,0,Series,Rob Reiner,6.8,Rob Reiner
 Drama,1995,0,Movie,Noah Baumbach,6.8,Noah Baumbach
 Drama,1995,0,Movie,Chris Noonan,6.8,Chris Noonan
 Drama,1995,0,Movie,Lesli Linka Glatter,6.8,Lesli Linka Glatter
 Drama,1995,0,Movie,Wolfgang Petersen,6.6,Wolfgang Petersen
 Drama,1995,0,Series,Wolfgang Petersen,6.6,Wolfgang Petersen
 Drama,1995,0,Movie,Johnnie To,6.4,Johnnie To
 Drama,1995,0,Movie,Sydney Pollack,6.3,Sydney Pollack
 Drama,1995,0,Movie,Eric Khoo,6.1,Eric Khoo
 Drama,1995,0,Movie,Jerry Zucker,6.0,Jerry Zucker
 Drama,1995,0,Movie,Irwin Winkler,6.0,Irwin Winkler
 Drama,1995,0,Series,Melanie Mayron,5.8,Melanie Mayron
 Drama,1995,0,Movie,Rajiv Mehra,5.4,Rajiv Mehra
 Drama,1995,0,Movie,Dwight H. Little,5.1,Dwight H. Little
 Drama,1996,0,Movie,Mamoru Oshii,8.0,Mamoru Oshii
 Drama,1996,0,Movie,Yoshifumi Kondô,7.9,Yoshifumi Kondô
 Drama,1996,0,Movie,Gregory Hoblit,7.7,Gregory Hoblit
 Drama,1996,0,Movie,Jonathan Frakes,7.6,Jonathan Frakes
 Drama,1996,0,Movie,Shunji Iwai,7.6,Shunji Iwai
 Drama,1996,0,Movie,Renny Harlin,6.8,Renny Harlin
 Drama,1996,0,Movie,Barbra Streisand,6.7,Barbra Streisand
 Drama,1996,0,Movie,Andrew Lau,6.7,Andrew Lau
 Drama,1996,0,Movie,Douglas McGrath,6.6,Douglas McGrath
 Drama,1996,0,Movie,Bernd Eichinger,6.4,Bernd Eichinger
 Drama,1996,0,Movie,John Schlesinger,6.2,John Schlesinger
 Drama,1996,0,Movie,Chuck Russell,6.1,Chuck Russell
 Drama,1996,0,Movie,Ben Stiller,6.1,Ben Stiller
 Drama,1996,0,Movie,James Foley,6.0,James Foley
 Drama,1996,0,Movie,Rob Cohen,5.9,Rob Cohen
 Drama,1996,0,Movie,Nora Ephron,5.7,Nora Ephron
 Drama,1996,0,Movie,Praveen Nischol,4.7,Praveen Nischol
 Drama,1996,0,Movie,Andrew Bergman,4.5,Andrew Bergman
 Drama,1997,0,Movie,Jan Sverák,7.8,Jan Sverák
 Drama,1997,0,Movie,Mike Newell,7.7,Mike Newell
 Drama,1997,0,Movie,James L. Brooks,7.7,James L. Brooks
 Drama,1997,0,Movie,Masayuki Suo,7.6,Masayuki Suo
 Drama,1997,0,Movie,Milos Forman,7.3,Milos Forman
 Drama,1997,0,Movie,"Don Bluth, Gary Goldman",7.2,Don Bluth
 Drama,1997,0,Movie,Francis Ford Coppola,7.2,Francis Ford Coppola
 Drama,1997,0,Movie,Jean-Jacques Annaud,7.1,Jean-Jacques Annaud
 Drama,1997,0,Movie,Gregory Nava,6.8,Gregory Nava
 Drama,1997,0,Movie,Eric Khoo,6.6,Eric Khoo
 Drama,1997,0,Movie,Johnnie To,6.6,Johnnie To
 Drama,1997,0,Movie,Maciej Slesicki,6.5,Maciej Slesicki
 Drama,1997,0,Movie,Michael Caton-Jones,6.4,Michael Caton-Jones
 Drama,1997,0,Movie,Jon Avnet,6.3,Jon Avnet
 Drama,1997,0,Movie,P.J. Hogan,6.3,P.J. Hogan
 Drama,1997,0,Movie,Aleks Horvat,6.3,Aleks Horvat
 Drama,1997,0,Movie,Alan J. Pakula,6.2,Alan J. Pakula
 Drama,1997,0,Movie,David Dhawan,6.1,David Dhawan
 Drama,1997,0,Movie,"George Miller, Rod Hardy",6.0,George Miller
 Drama,1997,0,Movie,Glenn Gordon Caron,5.5,Glenn Gordon Caron
 Drama,1997,0,Movie,Mark A.Z. Dippé,5.3,Mark A.Z. Dippé
 Drama,1997,0,Movie,Charles Martin Smith,5.2,Charles Martin Smith
 Drama,1998,0,Movie,Peter Weir,8.1,Peter Weir
 Drama,1998,0,Movie,Ziad Doueiri,7.7,Ziad Doueiri
 Drama,1998,0,Movie,Terry Gilliam,7.6,Terry Gilliam
 Drama,1998,0,Movie,Karan Johar,7.6,Karan Johar
 Drama,1998,0,Movie,"Bruno Stagnaro, Israel Adrián Caetano",7.1,Bruno Stagnaro
 Drama,1998,0,Movie,"Steve Hickner, Simon Wells, Brenda Chapman",7.1,Steve Hickner
 Drama,1998,0,Movie,Enzo D'Alò,7.1,Enzo D'Alò
 Drama,1998,0,Movie,Steven Soderbergh,7.0,Steven Soderbergh
 Drama,1998,0,Movie,Chris Columbus,6.8,Chris Columbus
 Drama,1998,0,Movie,Nora Ephron,6.7,Nora Ephron
 Drama,1998,0,Movie,Bryan Singer,6.7,Bryan Singer
 Drama,1998,0,Movie,Andrew Davis,6.5,Andrew Davis
 Drama,1998,0,Movie,John McNaughton,6.5,John McNaughton
 Drama,1998,0,Movie,Griffin Dunne,6.3,Griffin Dunne
 Drama,1998,0,Movie,Frederik Du Chau,6.3,Frederik Du Chau
 Drama,1998,0,Movie,Don Roos,6.3,Don Roos
 Drama,1998,0,Movie,Mimi Leder,6.2,Mimi Leder
 Drama,1998,0,Movie,Harold Becker,6.2,Harold Becker
 Drama,1998,0,Movie,Paul W.S. Anderson,6.1,Paul W.S. Anderson
 Drama,1998,0,Movie,"Norton Virgien, Igor Kovalyov",5.9,Norton Virgien
 Drama,1998,0,Movie,Guddu Dhanoa,5.4,Guddu Dhanoa
 Drama,1998,0,Movie,Troy Miller,5.4,Troy Miller
 Drama,1998,0,Movie,John Woo,4.9,John Woo
 Drama,1998,0,Movie,Steve Gomer,3.1,Steve Gomer
 Drama,1999,0,Movie,Frank Darabont,8.6,Frank Darabont
 Drama,1999,0,Series,Morio Asaka,8.2,Morio Asaka
 Drama,1999,0,Movie,Jan Hrebejk,8.2,Jan Hrebejk
 Drama,1999,0,Movie,Brad Bird,8.0,Brad Bird
 Drama,1999,0,Movie,Joe Johnston,7.8,Joe Johnston
 Drama,1999,0,Movie,Spike Jonze,7.7,Spike Jonze
 Drama,1999,0,Movie,Roger Michell,7.1,Roger Michell
 Drama,1999,0,Movie,Jerzy Hoffman,7.0,Jerzy Hoffman
 Drama,1999,0,Movie,Ji-woo Jung,6.9,Ji-woo Jung
 Drama,1999,0,Movie,Ted Demme,6.8,Ted Demme
 Drama,1999,0,Movie,Joel Schumacher,6.5,Joel Schumacher
 Drama,1999,0,Movie,Bruce Beresford,6.5,Bruce Beresford
 Drama,1999,0,Movie,Tung-Shing Yee,6.5,Tung-Shing Yee
 Drama,1999,0,Movie,Dennis Dugan,6.4,Dennis Dugan
 Drama,1999,0,Movie,Simon West,6.4,Simon West
 Drama,1999,0,Movie,Ataru Oikawa,5.2,Ataru Oikawa
 Drama,1999,0,Movie,James Becket,4.4,James Becket
 Drama,2000,0,Movie,Ridley Scott,8.5,Ridley Scott
 Drama,2000,0,Movie,Lars von Trier,8.0,Lars von Trier
 Drama,2000,0,Movie,Chan-wook Park,7.8,Chan-wook Park
 Drama,2000,0,Movie,Robert Zemeckis,7.8,Robert Zemeckis
 Drama,2000,0,Movie,Hiroki Shibata,7.7,Hiroki Shibata
 Drama,2000,0,Movie,Kinji Fukasaku,7.6,Kinji Fukasaku
 Drama,2000,0,Movie,Mary Harron,7.6,Mary Harron
 Drama,2000,0,Movie,Jan Hrebejk,7.6,Jan Hrebejk
 Drama,2000,0,Movie,Steven Soderbergh,7.3,Steven Soderbergh
 Drama,2000,0,Movie,James Mangold,7.3,James Mangold
 Drama,2000,0,Movie,George Tillman Jr.,7.2,George Tillman Jr.
 Drama,2000,0,Movie,Roland Emmerich,7.2,Roland Emmerich
 Drama,2000,0,Movie,Hark Tsui,6.9,Hark Tsui
 Drama,2000,0,Movie,Mark Henn,6.9,Mark Henn
 Drama,2000,0,Movie,David Moreton,6.8,David Moreton
 Drama,2000,0,Movie,Brett Ratner,6.8,Brett Ratner
 Drama,2000,0,Movie,Danny Boyle,6.7,Danny Boyle
 Drama,2000,0,Movie,Claude Chabrol,6.7,Claude Chabrol
 Drama,2000,0,Movie,Roger Young,6.6,Roger Young
 Drama,2000,0,Movie,Stephen Hopkins,6.5,Stephen Hopkins
 Drama,2000,0,Movie,"Rob LaDuca, Robert C. Ramirez",6.5,Rob LaDuca
 Drama,2000,0,Movie,Wolfgang Petersen,6.4,Wolfgang Petersen
 Drama,2000,0,Movie,Yongyoot Thongkongtoon,6.4,Yongyoot Thongkongtoon
 Drama,2000,0,Movie,Taylor Hackford,6.2,Taylor Hackford
 Drama,2000,0,Movie,Aziz Mirza,6.2,Aziz Mirza
 Drama,2000,0,Movie,Betty Thomas,6.1,Betty Thomas
 Drama,2000,0,Movie,Khalid Mohamed,6.1,Khalid Mohamed
 Drama,2000,0,Movie,Jingle Ma,5.9,Jingle Ma
 Drama,2000,0,Movie,David Raynr,5.5,David Raynr
 Drama,2000,0,Movie,Robert Altman,4.6,Robert Altman
 Drama,2001,0,Movie,Peter Jackson,8.8,Peter Jackson
 Drama,2001,0,Movie,Farhan Akhtar,8.1,Farhan Akhtar
 Drama,2001,0,Movie,Jae-young Kwak,8.0,Jae-young Kwak
 Drama,2001,0,Movie,Antoine Fuqua,7.7,Antoine Fuqua
 Drama,2001,0,Movie,Ted Demme,7.6,Ted Demme
 Drama,2001,0,Movie,Steven Soderbergh,7.6,Steven Soderbergh
 Drama,2001,0,Movie,Tsuji Hajiki,7.5,Tsuji Hajiki
 Drama,2001,0,Movie,Vladimír Michálek,7.5,Vladimír Michálek
 Drama,2001,0,Movie,Giuseppe Tornatore,7.5,Giuseppe Tornatore
 Drama,2001,0,Movie,Kyung-taek Kwak,7.3,Kyung-taek Kwak
 Drama,2001,0,Movie,Jan Sverák,7.2,Jan Sverák
 Drama,2001,0,Movie,Takeshi Kitano,7.1,Takeshi Kitano
 Drama,2001,0,Movie,Shûsuke Kaneko,7.1,Shûsuke Kaneko
 Drama,2001,0,Movie,Takashi Miike,7.0,Takashi Miike
 Drama,2001,0,Movie,Rod Lurie,7.0,Rod Lurie
 Drama,2001,0,Movie,Gabriele Muccino,6.9,Gabriele Muccino
 Drama,2001,0,Movie,Ridley Scott,6.8,Ridley Scott
 Drama,2001,0,Movie,Michael Mann,6.8,Michael Mann
 Drama,2001,0,Movie,Frank Oz,6.8,Frank Oz
 Drama,2001,0,Movie,Maria Ripoll,6.7,Maria Ripoll
 Drama,2001,0,Movie,Sharon Maguire,6.7,Sharon Maguire
 Drama,2001,0,Movie,Chris Nahon,6.6,Chris Nahon
 Drama,2001,0,Movie,Sang-Jin Kim,6.5,Sang-Jin Kim
 Drama,2001,0,Movie,Penny Marshall,6.5,Penny Marshall
 Drama,2001,0,Movie,Gary Hardwick,6.5,Gary Hardwick
 Drama,2001,0,Movie,Nagesh Kukunoor,6.4,Nagesh Kukunoor
 Drama,2001,0,Movie,Michel Gondry,6.4,Michel Gondry
 Drama,2001,0,Series,John Moore,6.4,John Moore
 Drama,2001,0,Movie,John Moore,6.4,John Moore
 Drama,2001,0,Movie,John Singleton,6.4,John Singleton
 Drama,2001,0,Movie,"Julien Seri, Ariel Zeitoun",6.2,Julien Seri
 Drama,2001,0,Movie,Norman Jewison,6.1,Norman Jewison
 Drama,2001,0,Movie,John Herzfeld,6.1,John Herzfeld
 Drama,2001,0,Movie,Jan Troell,6.0,Jan Troell
 Drama,2001,0,Movie,"Bobby Farrelly, Peter Farrelly",5.9,Bobby Farrelly
 Drama,2001,0,Movie,Jingle Ma,5.8,Jingle Ma
 Drama,2001,0,Movie,Daniel Sackheim,5.8,Daniel Sackheim
 Drama,2001,0,Movie,Shashilal K. Nair,5.4,Shashilal K. Nair
 Drama,2002,0,Movie,Peter Jackson,8.7,Peter Jackson
 Drama,2002,0,Movie,Ron Howard,8.2,Ron Howard
 Drama,2002,0,Movie,"Kazuya Tsurumaki, Hideaki Anno",8.1,Kazuya Tsurumaki
 Drama,2002,0,Movie,Rajkumar Santoshi,8.1,Rajkumar Santoshi
 Drama,2002,0,Movie,Steven Spielberg,8.1,Steven Spielberg
 Drama,2002,0,Movie,"Andrew Lau, Alan Mak",8.0,Andrew Lau
 Drama,2002,0,Movie,Sam Mendes,7.7,Sam Mendes
 Drama,2002,0,Movie,Chan-wook Park,7.6,Chan-wook Park
 Drama,2002,0,Movie,Martin Scorsese,7.5,Martin Scorsese
 Drama,2002,0,Movie,Gaspar Noé,7.4,Gaspar Noé
 Drama,2002,0,Movie,Jira Maligool,7.2,Jira Maligool
 Drama,2002,0,Movie,Randall Wallace,7.2,Randall Wallace
 Drama,2002,0,Movie,"Kelly Asbury, Lorna Cook",7.2,Kelly Asbury
 Drama,2002,0,Movie,Brett Ratner,7.2,Brett Ratner
 Drama,2002,0,Movie,Nick Cassavetes,7.1,Nick Cassavetes
 Drama,2002,0,Movie,"Paul Weitz, Chris Weitz",7.0,Paul Weitz
 Drama,2002,0,Movie,Steven Shainberg,7.0,Steven Shainberg
 Drama,2002,0,Movie,Gregor Schnitzler,6.8,Gregor Schnitzler
 Drama,2002,0,Movie,David Fincher,6.8,David Fincher
 Drama,2002,0,Movie,Joel Zwick,6.6,Joel Zwick
 Drama,2002,0,Movie,Sion Sono,6.6,Sion Sono
 Drama,2002,0,Movie,Phil Alden Robinson,6.4,Phil Alden Robinson
 Drama,2002,0,Movie,Kenji Sonoda,6.4,Kenji Sonoda
 Drama,2002,0,Movie,Walter Hill,6.2,Walter Hill
 Drama,2002,0,Movie,Vikram Bhatt,6.2,Vikram Bhatt
 Drama,2002,0,Movie,Luciano Ligabue,5.9,Luciano Ligabue
 Drama,2002,0,Movie,Michael Apted,5.8,Michael Apted
 Drama,2002,0,Movie,Marcus Raboy,5.8,Marcus Raboy
 Drama,2002,0,Movie,Manop Janjarasskul,5.5,Manop Janjarasskul
 Drama,2002,0,Movie,Wayne Wang,5.3,Wayne Wang
 Drama,2003,0,Movie,Peter Jackson,8.9,Peter Jackson
 Drama,2003,0,Movie,Roman Polanski,8.5,Roman Polanski
 Drama,2003,0,Movie,Chan-wook Park,8.4,Chan-wook Park
 Drama,2003,0,Movie,Bong Joon Ho,8.1,Bong Joon Ho
 Drama,2003,0,Movie,Nikkhil Advani,8.0,Nikkhil Advani
 Drama,2003,0,Movie,"Hiroyuki Okiura, Yoshiyuki Takei, Shin'ichirô Watanabe, Tensai Okamura",7.9,Hiroyuki Okiura
 Drama,2003,0,Movie,Clint Eastwood,7.9,Clint Eastwood
 Drama,2003,0,Movie,Prakash Jha,7.8,Prakash Jha
 Drama,2003,0,Movie,Sofia Coppola,7.7,Sofia Coppola
 Drama,2003,0,Movie,Edward Zwick,7.7,Edward Zwick
 Drama,2003,0,Movie,Spike Jonze,7.7,Spike Jonze
 Drama,2003,0,Movie,Richard Curtis,7.6,Richard Curtis
 Drama,2003,0,Movie,Caroline Link,7.5,Caroline Link
 Drama,2003,0,Movie,Peter Weir,7.4,Peter Weir
 Drama,2003,0,Movie,Ridley Scott,7.3,Ridley Scott
 Drama,2003,0,Movie,Jan Hrebejk,7.2,Jan Hrebejk
 Drama,2003,0,Movie,Leander Haußmann,7.2,Leander Haußmann
 Drama,2003,0,Movie,Ryuta Tasaki,7.1,Ryuta Tasaki
 Drama,2003,0,Movie,Woo-Suk Kang,7.1,Woo-Suk Kang
 Drama,2003,0,Movie,"Andrew Lau, Alan Mak",7.1,Andrew Lau
 Drama,2003,0,Movie,Terry Zwigoff,7.0,Terry Zwigoff
 Drama,2003,0,Movie,Bob Odenkirk,6.8,Bob Odenkirk
 Drama,2003,0,Movie,Nancy Meyers,6.7,Nancy Meyers
 Drama,2003,0,Movie,Antoine Fuqua,6.6,Antoine Fuqua
 Drama,2003,0,Movie,Bakhtyar Khudojnazarov,6.6,Bakhtyar Khudojnazarov
 Drama,2003,0,Movie,Yukihiko Tsutsumi,6.4,Yukihiko Tsutsumi
 Drama,2003,0,Movie,Gabriele Muccino,6.4,Gabriele Muccino
 Drama,2003,0,Movie,Ping He,6.3,Ping He
 Drama,2003,0,Movie,Christine Jeffs,6.3,Christine Jeffs
 Drama,2003,0,Movie,Morten Arnfred,6.1,Morten Arnfred
