Title,Series or Movie,IMDb Score,Genre,Year2
Marianne,Series,7.5,HORROR,2019
Possessed,Series,6.9,HORROR,2019
The Order,Series,6.8,HORROR,2019
I See You,Series,6.8,HORROR,2019
Kabaneri of the Iron Fortress: The Battle of Unato,Series,6.7,HORROR,2019
Daybreak,Series,6.7,HORROR,2019
Mortel,Series,6.6,HORROR,2019
Chambers,Series,6.5,HORROR,2019
Typewriter,Series,6.5,HORROR,2019
Boogiepop and Others,Series,6.5,HORROR,2019
7SEEDS,Series,6.4,HORROR,2019
The Writer,Series,6.4,HORROR,2019
Green Door,Series,6.2,HORROR,2019
V Wars,Series,6.1,HORROR,2019
Dorohedoro,Series,8.2,HORROR,2020
The Uncanny Counter,Series,8.1,HORROR,2020
The Haunting of Bly Manor,Series,7.4,HORROR,2020
The Platform,Series,7.0,HORROR,2020
The Forest of Love: Deep Cut,Series,6.8,HORROR,2020
Dracula,Series,6.8,HORROR,2020
Bloodride,Series,6.3,HORROR,2020
JU-ON: Origins,Series,6.1,HORROR,2020
October Faction,Series,6.1,HORROR,2020
Goedam,Series,5.7,HORROR,2020
Curon,Series,5.7,HORROR,2020
Ares,Series,5.6,HORROR,2020
Vampires,Series,5.5,HORROR,2020
Betaal,Series,5.3,HORROR,2020
Cells at Work! CODE BLACK,Series,7.7,HORROR,2021
The Unsettling,Series,5.1,HORROR,2021
Young Justice,Series,8.6,SCI-FI,2010
Adventure Time,Series,8.6,SCI-FI,2010
Transformers Prime,Series,7.9,SCI-FI,2010
My Little Pony: Friendship Is Magic,Series,7.6,SCI-FI,2010
Banana,Series,7.5,SCI-FI,2010
Marvel Anime: X-Men,Series,6.8,SCI-FI,2010
The Cat in the Hat Knows a Lot About That!,Series,6.5,SCI-FI,2010
Steins;Gate,Series,8.8,SCI-FI,2011
Black Mirror,Series,8.8,SCI-FI,2011
Tiger and Bunny,Series,7.5,SCI-FI,2011
Mystic,Series,7.4,SCI-FI,2011
Guilty Crown,Series,7.1,SCI-FI,2011
Transformers: Rescue Bots,Series,6.5,SCI-FI,2011
The Legend of Korra,Series,8.4,SCI-FI,2012
Space Battleship Yamato 2199,Series,8.2,SCI-FI,2012
Psycho-Pass,Series,8.2,SCI-FI,2012
Misfits,Series,8.2,SCI-FI,2012
Subat,Series,8.1,SCI-FI,2012
Sword Art Online,Series,7.6,SCI-FI,2012
Arrow,Series,7.5,SCI-FI,2012
Btooom!,Series,7.1,SCI-FI,2012
DreamWorks Spooky Stories,Series,6.7,SCI-FI,2012
DreamWorks Spooky Stories: Volume 2,Series,6.7,SCI-FI,2012
Thermae Romae,Series,6.4,SCI-FI,2012
Detention,Series,5.7,SCI-FI,2012
Rick and Morty,Series,9.2,SCI-FI,2013
Orphan Black,Series,8.3,SCI-FI,2013
My Love from the Star,Series,8.2,SCI-FI,2013
Steven Universe,Series,8.2,SCI-FI,2013
About Time,Series,7.8,SCI-FI,2013
Log Horizon,Series,7.7,SCI-FI,2013
Marvels Agents of S.H.I.E.L.D.,Series,7.5,SCI-FI,2013
Ghost in the Shell Arise,Series,7.2,SCI-FI,2013
Nowhere Boys,Series,7.2,SCI-FI,2013
Worlds Oddest Animal Couples US,Series,7.0,SCI-FI,2013
Worlds Most Wanted,Series,7.0,SCI-FI,2013
Date A Live,Series,7.0,SCI-FI,2013
Teenage Mutant Ninja Turtles,Series,6.9,SCI-FI,2013
Turbo FAST,Series,6.6,SCI-FI,2013
The Thundermans,Series,5.8,SCI-FI,2013
Oh No! Its an Alien Invasion,Series,5.6,SCI-FI,2013
Teen Titans Go!,Series,5.3,SCI-FI,2013
Pac-Man and the Ghostly Adventures,Series,4.8,SCI-FI,2013
Entangled,Series,8.1,SCI-FI,2014
Space Dandy,Series,8.1,SCI-FI,2014
Gotham,Series,7.9,SCI-FI,2014
The Flash,Series,7.7,SCI-FI,2014
The 100,Series,7.6,SCI-FI,2014
World Trigger,Series,7.5,SCI-FI,2014
Hangar 1: The UFO Files,Series,7.3,SCI-FI,2014
Space Racers,Series,7.3,SCI-FI,2014
Snowpiercer,Series,7.1,SCI-FI,2014
Marcus Level,Series,7.1,SCI-FI,2014
Sonic Boom,Series,7.0,SCI-FI,2014
Black Bullet,Series,7.0,SCI-FI,2014
Z Nation,Series,6.7,SCI-FI,2014
Odd Squad,Series,6.5,SCI-FI,2014
Matador,Series,5.7,SCI-FI,2014
One Punch Man,Series,8.8,SCI-FI,2015
Marvels Daredevil,Series,8.6,SCI-FI,2015
Sense8,Series,8.3,SCI-FI,2015
Humans,Series,8.0,SCI-FI,2015
Kill la Kill,Series,7.9,SCI-FI,2015
Marvels Jessica Jones,Series,7.9,SCI-FI,2015
The Deep,Series,7.9,SCI-FI,2015
Mobile Suit Gundam: Iron-Blooded Orphans,Series,7.9,SCI-FI,2015
Overlord,Series,7.8,SCI-FI,2015
12 Monkeys,Series,7.7,SCI-FI,2015
Limitless,Series,7.7,SCI-FI,2015
Dark Matter,Series,7.5,SCI-FI,2015
Seraph of the End,Series,7.5,SCI-FI,2015
Ghost in the Shell: Arise - Alternative Architecture,Series,7.5,SCI-FI,2015
Danger Mouse,Series,7.1,SCI-FI,2015
God Eater,Series,7.0,SCI-FI,2015
The Asterisk War,Series,6.9,SCI-FI,2015
Zoo,Series,6.8,SCI-FI,2015
Heroes Reborn,Series,6.7,SCI-FI,2015
Supergirl,Series,6.3,SCI-FI,2015
Stranger Things,Series,8.7,SCI-FI,2016
Signal,Series,8.6,SCI-FI,2016
Erased,Series,8.5,SCI-FI,2016
Parasyte: The Maxim,Series,8.3,SCI-FI,2016
Ejen Ali,Series,8.3,SCI-FI,2016
Dirk Gentlys Holistic Detective Agency,Series,8.3,SCI-FI,2016
Voltron: Legendary Defender,Series,8.1,SCI-FI,2016
Travelers,Series,8.1,SCI-FI,2016
The OA,Series,7.9,SCI-FI,2016
Timeless,Series,7.7,SCI-FI,2016
Ajin,Series,7.6,SCI-FI,2016
Mars,Series,7.5,SCI-FI,2016
Frequency,Series,7.5,SCI-FI,2016
Colony,Series,7.4,SCI-FI,2016
3%,Series,7.4,SCI-FI,2016
Marvels Luke Cage,Series,7.3,SCI-FI,2016
Glitch,Series,7.3,SCI-FI,2016
The Shannara Chronicles,Series,7.2,SCI-FI,2016
Kuromukuro,Series,7.2,SCI-FI,2016
DCs Legends of Tomorrow,Series,7.1,SCI-FI,2016
Dark,Series,8.8,SCI-FI,2017
Beyblade Burst Evolution,Series,8.6,SCI-FI,2017
Made in Abyss,Series,8.4,SCI-FI,2017
Strong Girl Bong-soon,Series,8.2,SCI-FI,2017
Legion,Series,8.2,SCI-FI,2017
Black Clover,Series,8.1,SCI-FI,2017
Mystery Science Theater 3000: The Return,Series,8.0,SCI-FI,2017
Im not a robot,Series,8.0,SCI-FI,2017
Inuyashiki Last Hero,Series,7.7,SCI-FI,2017
Girls Last Tour,Series,7.6,SCI-FI,2017
Restaurant to Another World,Series,7.3,SCI-FI,2017
WorldEnd: What are you doing at the end of the world? Are you busy? Will you save us?,Series,7.3,SCI-FI,2017
Marvels The Defenders,Series,7.3,SCI-FI,2017
Princess Principal,Series,7.3,SCI-FI,2017
Star Trek: Discovery,Series,7.2,SCI-FI,2017
Children of the Whales,Series,7.1,SCI-FI,2017
Salvation,Series,7.0,SCI-FI,2017
Kemono Friends,Series,6.9,SCI-FI,2017
SS-GB,Series,6.6,SCI-FI,2017
Creeped Out,Series,6.6,SCI-FI,2017
My Hero Academia,Series,8.5,SCI-FI,2018
Violet Evergarden: Special,Series,8.4,SCI-FI,2018
The Gifted,Series,8.4,SCI-FI,2018
Violet Evergarden,Series,8.4,SCI-FI,2018
Steins;Gate 0,Series,8.4,SCI-FI,2018
Final Space,Series,8.3,SCI-FI,2018
Ultraman R/B,Series,8.3,SCI-FI,2018
Are You Human,Series,8.0,SCI-FI,2018
Altered Carbon,Series,8.0,SCI-FI,2018
Megalo Box,Series,7.8,SCI-FI,2018
3Below: Tales of Arcadia,Series,7.8,SCI-FI,2018
Memories of the Alhambra,Series,7.8,SCI-FI,2018
She-Ra and the Princesses of Power,Series,7.8,SCI-FI,2018
Maniac,Series,7.8,SCI-FI,2018
Titans,Series,7.7,SCI-FI,2018
Castle Rock,Series,7.6,SCI-FI,2018
On Children,Series,7.4,SCI-FI,2018
Transfers,Series,7.3,SCI-FI,2018
Lost in Space,Series,7.3,SCI-FI,2018
B: The Beginning,Series,7.2,SCI-FI,2018
The Promised Neverland,Series,8.7,SCI-FI,2019
Someday or One Day,Series,8.6,SCI-FI,2019
Ultraman Taiga,Series,8.6,SCI-FI,2019
"Love, Death and Robots",Series,8.5,SCI-FI,2019
Years and Years,Series,8.3,SCI-FI,2019
Dr. Stone,Series,8.2,SCI-FI,2019
Astra Lost in Space,Series,8.0,SCI-FI,2019
The Umbrella Academy,Series,8.0,SCI-FI,2019
CAROLE and TUESDAY,Series,7.9,SCI-FI,2019
If I Hadnt Met You,Series,7.7,SCI-FI,2019
Legend of the Galactic Heroes: Die Neue These,Series,7.6,SCI-FI,2019
Better Than Us,Series,7.4,SCI-FI,2019
Living with Yourself,Series,7.2,SCI-FI,2019
Raising Dion,Series,7.2,SCI-FI,2019
Kemurikusa,Series,7.1,SCI-FI,2019
A Certain Scientific Accelerator,Series,7.1,SCI-FI,2019
The Society,Series,7.1,SCI-FI,2019
Levius,Series,7.0,SCI-FI,2019
Transformers Rescue Bots Academy,Series,6.9,SCI-FI,2019
DC Super Hero Girls,Series,6.9,SCI-FI,2019
Ultraman Z,Series,8.6,SCI-FI,2020
Kipo and the Age of Wonderbeasts,Series,8.4,SCI-FI,2020
The Midnight Gospel,Series,8.3,SCI-FI,2020
Assassination Classroom,Series,8.0,SCI-FI,2020
Glitch Techs,Series,7.9,SCI-FI,2020
Close Enough,Series,7.7,SCI-FI,2020
My Holo Love,Series,7.7,SCI-FI,2020
Alice in Borderland,Series,7.7,SCI-FI,2020
I Am Not Okay With This,Series,7.6,SCI-FI,2020
Jurassic World Camp Cretaceous,Series,7.4,SCI-FI,2020
Transformers: War For Cybertron Trilogy,Series,7.4,SCI-FI,2020
To the Lake,Series,7.3,SCI-FI,2020
The Epic Tales of Captain Underpants in Space,Series,7.3,SCI-FI,2020
StarBeam,Series,7.1,SCI-FI,2020
Brave New World,Series,7.1,SCI-FI,2020
Into the Night,Series,7.1,SCI-FI,2020
Deca-Dence,Series,7.0,SCI-FI,2020
The Platform,Series,7.0,SCI-FI,2020
The Barrier,Series,6.8,SCI-FI,2020
Biohackers,Series,6.7,SCI-FI,2020
Kid Cosmic,Series,8.3,SCI-FI,2021
Cells at Work! CODE BLACK,Series,7.7,SCI-FI,2021
SSSS.GRIDMAN,Series,7.0,SCI-FI,2021
Tribes of Europa,Series,6.2,SCI-FI,2021
The Unsettling,Series,5.1,SCI-FI,2021
Adventure Time,Series,8.6,FAMILY,2010
Scooby-Doo!: Mystery Incorporated,Series,8.0,FAMILY,2010
Transformers Prime,Series,7.9,FAMILY,2010
DreamWorks How to Train Your Dragon Legends,Series,7.7,FAMILY,2010
My Little Pony: Friendship Is Magic,Series,7.6,FAMILY,2010
Banana,Series,7.5,FAMILY,2010
Mother Goose Club,Series,7.4,FAMILY,2010
Victorious,Series,6.9,FAMILY,2010
Babar and the Adventures of Badou,Series,6.7,FAMILY,2010
The Cat in the Hat Knows a Lot About That!,Series,6.5,FAMILY,2010
Angelo Rules,Series,6.4,FAMILY,2010
Moomins,Series,6.1,FAMILY,2010
Chuggington,Series,5.9,FAMILY,2010
The Adventures of Chuck and Friends,Series,5.8,FAMILY,2010
The Jungle Book,Series,4.3,FAMILY,2010
The Amazing World of Gumball,Series,8.2,FAMILY,2011
Wild Kratts,Series,7.7,FAMILY,2011
Pocoyo,Series,7.5,FAMILY,2011
Sherlock Yack - Zoo Detective,Series,7.1,FAMILY,2011
My Big Big Friend,Series,6.9,FAMILY,2011
Justin Time GO!,Series,6.6,FAMILY,2011
Justin Time,Series,6.6,FAMILY,2011
Transformers: Rescue Bots,Series,6.5,FAMILY,2011
Bananas in Pyjamas,Series,4.7,FAMILY,2011
Morphle,Series,4.3,FAMILY,2011
The Legend of Korra,Series,8.4,FAMILY,2012
Dragons: Race to the Edge,Series,8.0,FAMILY,2012
Operation Ouch!,Series,7.6,FAMILY,2012
Wolfblood,Series,7.6,FAMILY,2012
Daniel Tigers Neighborhood,Series,7.4,FAMILY,2012
Barbie Life in the Dreamhouse,Series,7.3,FAMILY,2012
K,Series,7.2,FAMILY,2012
The American Bible Challenge,Series,6.7,FAMILY,2012
Sofia the First,Series,6.7,FAMILY,2012
DreamWorks Spooky Stories,Series,6.7,FAMILY,2012
DreamWorks Spooky Stories: Volume 2,Series,6.7,FAMILY,2012
Mia and Me,Series,6.6,FAMILY,2012
Littlest Pet Shop,Series,6.1,FAMILY,2012
Maya the Bee,Series,5.7,FAMILY,2012
Peter Rabbit,Series,5.5,FAMILY,2012
Peter Rabbit,Series,5.5,FAMILY,2012
Sarah and Duck,Series,8.4,FAMILY,2013
Steven Universe,Series,8.2,FAMILY,2013
Ever After High,Series,8.0,FAMILY,2013
Mako Mermaids: An H2O Adventure,Series,6.9,FAMILY,2013
Turbo FAST,Series,6.6,FAMILY,2013
Vic the Viking,Series,6.6,FAMILY,2013
Jinxed,Series,6.5,FAMILY,2013
PAW Patrol,Series,6.2,FAMILY,2013
Angry Birds,Series,6.2,FAMILY,2013
Mônica Toy,Series,6.0,FAMILY,2013
The Thundermans,Series,5.8,FAMILY,2013
Sam and Cat,Series,5.7,FAMILY,2013
Teen Titans Go!,Series,5.3,FAMILY,2013
The Haunted Hathaways,Series,5.2,FAMILY,2013
Les lapins cretins: Invasion,Series,5.0,FAMILY,2013
Pac-Man and the Ghostly Adventures,Series,4.8,FAMILY,2013
ViR: The Robot Boy,Series,2.8,FAMILY,2013
Irmão do Jorel,Series,9.1,FAMILY,2014
Hey Duggee,Series,8.9,FAMILY,2014
Blippi,Series,7.8,FAMILY,2014
Blue Exorcist,Series,7.5,FAMILY,2014
Dr. Klein,Series,7.4,FAMILY,2014
Space Racers,Series,7.3,FAMILY,2014
Agi Bagi,Series,7.2,FAMILY,2014
All Hail King Julien,Series,7.2,FAMILY,2014
Marcus Level,Series,7.1,FAMILY,2014
Zack and Quack,Series,7.1,FAMILY,2014
Sonic Boom,Series,7.0,FAMILY,2014
The New Adventures of Lassie,Series,7.0,FAMILY,2014
Booba,Series,6.9,FAMILY,2014
Zoes Zauberschrank,Series,6.9,FAMILY,2014
Detective Conan,Series,6.8,FAMILY,2014
Odd Squad,Series,6.5,FAMILY,2014
Talking Tom and Friends,Series,6.2,FAMILY,2014
Fangbone,Series,5.6,FAMILY,2014
"Nicky, Ricky, Dicky and Dawn",Series,5.1,FAMILY,2014
The Lost Treasure of Aquila,Series,5.0,FAMILY,2014
Reply 1988,Series,9.1,FAMILY,2015
Doble Kara,Series,8.8,FAMILY,2015
Puffin Rock,Series,8.7,FAMILY,2015
Molang,Series,8.5,FAMILY,2015
Little Lunch,Series,8.2,FAMILY,2015
Armans Geheimnis,Series,7.9,FAMILY,2015
The Deep,Series,7.9,FAMILY,2015
Clangers,Series,7.8,FAMILY,2015
Miraculous: Tales of Ladybug and Cat Noir,Series,7.8,FAMILY,2015
Charlotte,Series,7.5,FAMILY,2015
Seraph of the End,Series,7.5,FAMILY,2015
Twirlywoos,Series,7.4,FAMILY,2015
Heidi,Series,7.2,FAMILY,2015
Miffys Adventures Big and Small,Series,7.2,FAMILY,2015
Danger Mouse,Series,7.1,FAMILY,2015
Sunny Bunnies,Series,7.1,FAMILY,2015
Dinotrux,Series,7.0,FAMILY,2015
Messy Goes to Okido,Series,6.9,FAMILY,2015
The Adventures of Puss in Boots,Series,6.7,FAMILY,2015
Super Wings,Series,6.0,FAMILY,2015
StoryBots Super Songs,Series,8.6,FAMILY,2016
Trollhunters,Series,8.5,FAMILY,2016
Ask the StoryBots,Series,8.4,FAMILY,2016
Voltron: Legendary Defender,Series,8.1,FAMILY,2016
given,Series,7.7,FAMILY,2016
Beat Bugs,Series,7.6,FAMILY,2016
Chesapeake Shores,Series,7.6,FAMILY,2016
The Loud House,Series,7.2,FAMILY,2016
Sing Yesterday for Me,Series,7.1,FAMILY,2016
Noddy Toyland Detective,Series,6.9,FAMILY,2016
Fuller House,Series,6.8,FAMILY,2016
Lost and Found Music Studios,Series,6.8,FAMILY,2016
World of Winx,Series,6.7,FAMILY,2016
Skylanders Academy,Series,6.6,FAMILY,2016
Luna Petunia,Series,6.6,FAMILY,2016
Rainbow Ruby,Series,6.5,FAMILY,2016
P. King Duckling,Series,6.2,FAMILY,2016
Word Party,Series,6.1,FAMILY,2016
Haters Back Off,Series,6.0,FAMILY,2016
Maggie and Bianca: Fashion Friends,Series,6.0,FAMILY,2016
A Love to Last,Series,8.9,FAMILY,2017
Anne with an E,Series,8.7,FAMILY,2017
Project S The Series,Series,8.5,FAMILY,2017
Julies Greenroom,Series,8.4,FAMILY,2017
Oh Yuck,Series,8.1,FAMILY,2017
Together with Me,Series,8.0,FAMILY,2017
Little Witch Academia,Series,7.9,FAMILY,2017
A Series of Unfortunate Events,Series,7.8,FAMILY,2017
Buddy Thunderstruck,Series,7.7,FAMILY,2017
All Hail King Julien: Exiled,Series,7.5,FAMILY,2017
School of Roars,Series,7.5,FAMILY,2017
Pablo,Series,7.4,FAMILY,2017
Team Chocolate,Series,7.4,FAMILY,2017
Free Rein,Series,7.3,FAMILY,2017
Dinotrux Supercharged,Series,7.2,FAMILY,2017
True and the Rainbow Kingdom,Series,7.2,FAMILY,2017
New School,Series,7.0,FAMILY,2017
Part-Time Idol,Series,6.9,FAMILY,2017
Spirit Riding Free,Series,6.6,FAMILY,2017
Super Monsters,Series,6.6,FAMILY,2017
My Mister,Series,9.1,FAMILY,2018
Hilda,Series,8.6,FAMILY,2018
Haunted,Series,8.5,FAMILY,2018
The Dragon Prince,Series,8.4,FAMILY,2018
Brainchild,Series,8.0,FAMILY,2018
Bad Papa,Series,8.0,FAMILY,2018
Cleo and Cuquin,Series,7.9,FAMILY,2018
She-Ra and the Princesses of Power,Series,7.8,FAMILY,2018
3Below: Tales of Arcadia,Series,7.8,FAMILY,2018
Motown Magic,Series,7.8,FAMILY,2018
Cupcake and Dino - General Services,Series,7.6,FAMILY,2018
As Aventuras de Poliana,Series,7.5,FAMILY,2018
Nate Is Late,Series,7.4,FAMILY,2018
On Children,Series,7.4,FAMILY,2018
Lost in Space,Series,7.3,FAMILY,2018
Watership Down,Series,7.2,FAMILY,2018
The Hollow,Series,7.2,FAMILY,2018
Learning Time with Timmy,Series,7.1,FAMILY,2018
Ponysitters Club,Series,7.0,FAMILY,2018
"Abby Hatcher, Fuzzly Catcher",Series,6.9,FAMILY,2018
True Tunes,Series,8.7,FAMILY,2019
The Dark Crystal: Age of Resistance,Series,8.5,FAMILY,2019
Rilakkuma and Kaoru,Series,8.4,FAMILY,2019
Green Eggs and Ham,Series,8.2,FAMILY,2019
Spirit Riding Free: Pony Tales,Series,7.9,FAMILY,2019
Carmen Sandiego,Series,7.9,FAMILY,2019
What Did You Eat Yesterday?,Series,7.8,FAMILY,2019
The Worst Witch,Series,7.3,FAMILY,2019
Moominvalley,Series,7.2,FAMILY,2019
The Unicorn,Series,7.2,FAMILY,2019
Charlies Colorforms City,Series,7.1,FAMILY,2019
Northern Rescue,Series,7.1,FAMILY,2019
DC Super Hero Girls,Series,6.9,FAMILY,2019
Transformers Rescue Bots Academy,Series,6.9,FAMILY,2019
LEGO Jurassic World: Legend of Isla Nublar,Series,6.8,FAMILY,2019
YooHoo to the Rescue,Series,6.8,FAMILY,2019
LEGO: CITY Adventures,Series,6.7,FAMILY,2019
Ricky Zoom,Series,6.6,FAMILY,2019
Twelve Forever,Series,6.6,FAMILY,2019
Hello Ninja,Series,6.6,FAMILY,2019
Go Ahead,Series,8.6,FAMILY,2020
Julie and the Phantoms,Series,8.4,FAMILY,2020
Trash Truck,Series,8.4,FAMILY,2020
Rhyme Time Town Singalongs,Series,8.3,FAMILY,2020
Go! Go! Cory Carson,Series,8.3,FAMILY,2020
Shaun the Sheep: Adventures from Mossy Bottom,Series,8.1,FAMILY,2020
Glitch Techs,Series,7.9,FAMILY,2020
Spirit Riding Free: Riding Academy,Series,7.7,FAMILY,2020
Mystery Lab,Series,7.6,FAMILY,2020
Rhyme Time Town,Series,7.6,FAMILY,2020
The Epic Tales of Captain Underpants in Space,Series,7.3,FAMILY,2020
The Holiday Movies That Made Us,Series,7.2,FAMILY,2020
StarBeam,Series,7.1,FAMILY,2020
My Perfect Landing,Series,6.9,FAMILY,2020
Chico Bon Bon: Monkey with a Tool Belt,Series,6.7,FAMILY,2020
The Healing Powers of Dude,Series,6.5,FAMILY,2020
True: Terrific Tales,Series,6.0,FAMILY,2020
Alien TV,Series,6.0,FAMILY,2020
The Letter for the King,Series,5.9,FAMILY,2020
Cocomelon,Series,5.1,FAMILY,2020
Kid Cosmic,Series,8.3,FAMILY,2021
Mighty Little Bheem: Kite Festival,Series,5.4,FAMILY,2021
Young Justice,Series,8.6,ROMANCE,2010
Spartacus,Series,8.5,ROMANCE,2010
The Tatami Galaxy,Series,8.5,ROMANCE,2010
Bakuman.,Series,8.0,ROMANCE,2010
Maid-Sama!,Series,8.0,ROMANCE,2010
My Girlfriend Is a Gumiho,Series,7.8,ROMANCE,2010
Sungkyukwan Scandal,Series,7.8,ROMANCE,2010
Pasta,Series,7.7,ROMANCE,2010
Personal Taste,Series,7.5,ROMANCE,2010
Pretty Little Liars,Series,7.4,ROMANCE,2010
Arn: The Knight Templar: The Complete Series,Series,7.4,ROMANCE,2010
Baka and Test,Series,7.3,ROMANCE,2010
Playful Kiss,Series,7.1,ROMANCE,2010
Arakawa Under the Bridge,Series,7.1,ROMANCE,2010
Victorious,Series,6.9,ROMANCE,2010
1920. Wojna i milosc,Series,6.9,ROMANCE,2010
Morden i Sandhamn,Series,6.8,ROMANCE,2010
Oreimo,Series,6.4,ROMANCE,2010
A Man Called God,Series,6.0,ROMANCE,2010
Leyla and Mecnun,Series,9.1,ROMANCE,2011
Humsafar,Series,9.0,ROMANCE,2011
I Do Not Have Many Friends,Series,8.3,ROMANCE,2011
Anohana: The Flower We Saw That Day,Series,8.2,ROMANCE,2011
The Borgias,Series,7.9,ROMANCE,2011
Once Upon a Time,Series,7.7,ROMANCE,2011
Once Upon a Time,Series,7.7,ROMANCE,2011
Dream High 2,Series,7.6,ROMANCE,2011
Dream High,Series,7.6,ROMANCE,2011
Teen Wolf,Series,7.6,ROMANCE,2011
Gosick,Series,7.4,ROMANCE,2011
Way Back into Love,Series,7.3,ROMANCE,2011
Heartstrings,Series,7.2,ROMANCE,2011
Guilty Crown,Series,7.1,ROMANCE,2011
My Princess,Series,7.0,ROMANCE,2011
Office Girls,Series,6.8,ROMANCE,2011
Love You,Series,6.7,ROMANCE,2011
Zindagi Gulzar Hai,Series,8.9,ROMANCE,2012
Misfits,Series,8.2,ROMANCE,2012
Reply 1997,Series,8.1,ROMANCE,2012
Kamisama Kiss,Series,8.1,ROMANCE,2012
The Moon Embracing the Sun,Series,8.0,ROMANCE,2012
The Pet Girl of Sakurasou,Series,7.8,ROMANCE,2012
The King 2 Hearts,Series,7.8,ROMANCE,2012
Rooftop Prince,Series,7.8,ROMANCE,2012
Nisemonogatari,Series,7.7,ROMANCE,2012
Missing You,Series,7.7,ROMANCE,2012
Immortal Classic,Series,7.6,ROMANCE,2012
Sword Art Online,Series,7.6,ROMANCE,2012
High School DxD,Series,7.6,ROMANCE,2012
The Familiar of Zero,Series,7.6,ROMANCE,2012
Arang and the Magistrate,Series,7.5,ROMANCE,2012
NEKOMONOGATARI -Black-,Series,7.5,ROMANCE,2012
My Little Monster,Series,7.3,ROMANCE,2012
Btooom!,Series,7.1,ROMANCE,2012
Inu X Boku Secret Service,Series,7.1,ROMANCE,2012
Yours Fatefully,Series,6.6,ROMANCE,2012
Please like Me,Series,8.5,ROMANCE,2013
Monogatari Series 2nd Season,Series,8.5,ROMANCE,2013
Vikings,Series,8.5,ROMANCE,2013
Last Tango in Halifax,Series,8.3,ROMANCE,2013
The Masters Sun,Series,8.2,ROMANCE,2013
My Love from the Star,Series,8.2,ROMANCE,2013
I Hear Your Voice,Series,8.1,ROMANCE,2013
Good Doctor,Series,8.1,ROMANCE,2013
Ever After High,Series,8.0,ROMANCE,2013
Gu Family Book,Series,8.0,ROMANCE,2013
The Fosters,Series,7.9,ROMANCE,2013
Reply 1994,Series,7.9,ROMANCE,2013
About Time,Series,7.8,ROMANCE,2013
Lets Eat 2,Series,7.8,ROMANCE,2013
Let’s Eat,Series,7.8,ROMANCE,2013
Log Horizon,Series,7.7,ROMANCE,2013
"Love, Now",Series,7.7,ROMANCE,2013
Love Around,Series,7.7,ROMANCE,2013
Parades End,Series,7.6,ROMANCE,2013
Just You,Series,7.5,ROMANCE,2013
Outlander,Series,8.4,ROMANCE,2014
"Its Okay, Thats Love",Series,8.3,ROMANCE,2014
When Calls the Heart,Series,8.2,ROMANCE,2014
Pinocchio,Series,8.1,ROMANCE,2014
Yona of the Dawn,Series,8.1,ROMANCE,2014
Fated to Love You,Series,7.9,ROMANCE,2014
Monthly Girls Nozaki Kun,Series,7.7,ROMANCE,2014
Cunning Single Lady,Series,7.6,ROMANCE,2014
Youre All Surrounded,Series,7.5,ROMANCE,2014
Inspiring Generation,Series,7.5,ROMANCE,2014
Blue Spring Ride,Series,7.4,ROMANCE,2014
Doctor Stranger,Series,7.4,ROMANCE,2014
Young and Hungry,Series,7.4,ROMANCE,2014
Sadqay Tumhare,Series,7.4,ROMANCE,2014
The Night Shift,Series,7.4,ROMANCE,2014
Senora Acero,Series,7.2,ROMANCE,2014
Fall in Love with Me,Series,7.2,ROMANCE,2014
Nisekoi,Series,7.2,ROMANCE,2014
The Irregular at Magic High School,Series,7.2,ROMANCE,2014
Wolf Girl and Black Prince,Series,7.1,ROMANCE,2014
Doble Kara,Series,8.8,ROMANCE,2015
Merlí,Series,8.6,ROMANCE,2015
poldark,Series,8.3,ROMANCE,2015
Kill Me Heal Me,Series,8.3,ROMANCE,2015
Oh My Ghost,Series,8.1,ROMANCE,2015
Oh My Ghost,Series,8.1,ROMANCE,2015
Sailor Moon Crystal,Series,7.9,ROMANCE,2015
Oh My Venus,Series,7.9,ROMANCE,2015
Splash Splash Love,Series,7.8,ROMANCE,2015
Miraculous: Tales of Ladybug and Cat Noir,Series,7.8,ROMANCE,2015
Snow White with the Red Hair,Series,7.8,ROMANCE,2015
She Was Pretty,Series,7.7,ROMANCE,2015
Who Are You: School 2015,Series,7.7,ROMANCE,2015
Singles Villa,Series,7.6,ROMANCE,2015
London Spy,Series,7.5,ROMANCE,2015
Yong Pal,Series,7.5,ROMANCE,2015
"Marry Me, or Not?",Series,7.4,ROMANCE,2015
Is It Wrong to Try to Pick Up Girls in a Dungeon?,Series,7.4,ROMANCE,2015
The Time We Were Not In Love,Series,7.3,ROMANCE,2015
The Producers,Series,7.3,ROMANCE,2015
Scarlet Heart: Ryeo,Series,8.7,ROMANCE,2016
This Is Us,Series,8.7,ROMANCE,2016
